cond,seed,perm_auc,perm_bacc
FC_only|logreg,20960818,0.5246581074236385,0.5032856922636482
FC_only|logreg,20960819,0.4995969961901826,0.5119778017573609
FC_only|logreg,20960820,0.47905481292254837,0.479658217533969
FC_only|logreg,20960821,0.5145587879054813,0.5104913122949195
FC_only|logreg,20960822,0.4933779647206501,0.5032174238587064
FC_only|logreg,20960823,0.4791384967737673,0.4914840670351692
FC_only|logreg,20960824,0.47822678323680323,0.48366403135942215
FC_only|logreg,20960825,0.509630249510009,0.5190865246977472
FC_only|logreg,20960826,0.5293444030918981,0.5275584135303574
FC_only|logreg,20960827,0.47149243542029107,0.4666321654297606
FC_only|logreg,20960828,0.4789975555506618,0.47833028694752144
FC_only|logreg,20960829,0.48400977779735294,0.47723138584862035
FC_only|logreg,20960830,0.5153824131780044,0.5122068312449074
FC_only|logreg,20960831,0.49791451033936013,0.4841793477064018
FC_only|logreg,20960832,0.49609548767865397,0.49646325618269505
FC_only|logreg,20960833,0.5081459622541787,0.5092955141051334
FC_only|logreg,20960834,0.5258120636878152,0.5161135457728644
FC_only|logreg,20960835,0.5030544605694908,0.49963002928934797
FC_only|logreg,20960836,0.4898852650355656,0.49219758197714114
FC_only|logreg,20960837,0.4869695434825695,0.492003787795371
FC_only|logreg,20960838,0.5197383778546103,0.5163117443678567
FC_only|logreg,20960839,0.5147746041533616,0.5096831024686737
FC_only|logreg,20960840,0.47198132528793857,0.4804333942610496
FC_only|logreg,20960841,0.4952630535796869,0.49750049549648745
FC_only|logreg,20960842,0.47482217181615977,0.48146622916161996
FC_only|logreg,20960843,0.5102424629478738,0.5058688806183796
FC_only|logreg,20960844,0.5084498667665001,0.5054790900482283
FC_only|logreg,20960845,0.50698760157678,0.4974982932898765
FC_only|logreg,20960846,0.490823405051862,0.48608645863154876
FC_only|logreg,20960847,0.5050232332797463,0.49636415688519897
FC_only|logreg,20960848,0.4915721552996102,0.5166354687396771
FC_only|logreg,20960849,0.5352727432887754,0.5131405668479817
FC_only|logreg,20960850,0.4834504173181528,0.46876169922262106
FC_only|logreg,20960851,0.47313968596533723,0.47849545244334823
FC_only|logreg,20960852,0.4809575194344733,0.4799797396991786
FC_only|logreg,20960853,0.48756854368076813,0.47121936180052415
FC_only|logreg,20960854,0.5143429716576009,0.4932634499768769
FC_only|logreg,20960855,0.4793631218480918,0.47438833711378803
FC_only|logreg,20960856,0.5322601246448941,0.514175603955163
FC_only|logreg,20960857,0.5247726221674117,0.5258781298861459
