path,branch,n,Q1_var,Q1_mean_cos,Q1_eff_rank,Q1_frac_var_sv1,Q1_mean_pair_dist,Q1_mean_norm,wgin1_var,wgin1_mean_cos,wgin1_eff_rank,wgin1_frac_var_sv1,wgin1_mean_pair_dist,wgin1_mean_norm,bn1_var,bn1_mean_cos,bn1_eff_rank,bn1_frac_var_sv1,bn1_mean_pair_dist,bn1_mean_norm,wgin2_var,wgin2_mean_cos,wgin2_eff_rank,wgin2_frac_var_sv1,wgin2_mean_pair_dist,wgin2_mean_norm,bn2_var,bn2_mean_cos,bn2_eff_rank,bn2_frac_var_sv1,bn2_mean_pair_dist,bn2_mean_norm,h_var,h_mean_cos,h_eff_rank,h_frac_var_sv1,h_mean_pair_dist,h_mean_norm,h_pairwise_subsampled,h_n_pairwise,h_nn_cos_max,h_near_dup,z_var,z_mean_cos,z_eff_rank,z_frac_var_sv1,z_mean_pair_dist,z_mean_norm,z_pairwise_subsampled,z_n_pairwise,z_nn_cos_max,z_near_dup,rank1_recon_relerr,rank1_Q1_R2
P,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.4143700160106181,0.9817383398089976,1.650081576867101,0.9812654581059448,4.126519567215758,13.225382395614506,0.4143658171383951,0.9817383397698765,1.650082886380993,0.9812654576921754,4.126498661068072,13.225315385459593,222.95738921543102,0.9640041392564642,1.3941799369556636,0.9959977305445078,92.69929039721302,298.1386423244776,222.9551304443742,0.9640041392904024,1.3941807444703591,0.9959977305553518,92.69882084842048,298.1371317567574,3904462.873365294,0.9878773904655678,2.016321710836998,0.921939517158533,14820.239825433599,26794.76006887928,False,8,0.9999810457229614,3,2397655.6216583224,0.9800222256683117,2.075957956384855,0.8784900702403217,11680.410703707672,20247.841701892554,False,8,0.999978244304657,3,0.13223052045862263,0.9894425232350507
P,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.6569053888105509,0.9824724166112089,1.6098863821539053,0.9822039598387764,5.167527043328157,16.86064560632652,0.6568987304382905,0.9824724165522162,1.6098878041984035,0.9822039596096614,5.1675008579694754,16.86056017395556,362.90508005440677,0.9634772537840207,1.3774087059694486,0.9958011294117707,117.01879000629279,383.5236708176902,362.90140188314825,0.9634772538183982,1.3774094867285043,0.995801129472919,117.01819696892386,383.5217275744311,8641993.394483099,0.9826473828404615,2.247075214418739,0.9377336159553331,21878.16124856248,34472.208248232,False,8,0.9996594786643982,0,5145209.9613666665,0.9781433564806464,2.3517186403637007,0.925840563633928,16928.054071113827,26014.813404530563,False,8,0.9996191263198853,0,0.13758393962198437,0.98245800762944
P,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,1.4155484761058679,0.520331192642682,4.856702388979598,0.7186456514026947,7.516216200377324,6.752586468155281,1.4155341345613166,0.520331192905646,4.8567024268241195,0.7186456513968732,7.516178122649797,6.752552257694604,89.53803136148657,0.8288152901830481,5.269288771182376,0.7538000342625575,60.70451184966145,104.01008975828246,89.53712385519115,0.8288152902169875,5.269289205795938,0.753800033518613,60.70420424188309,104.00956277729324,472516.15115234663,0.8924468681961665,4.474638596149534,0.43113083286386766,5562.534364159218,8602.074946226352,False,8,0.9945237040519714,0,273991.3799416261,0.8903049821879472,4.429848664832604,0.4419824039964208,4254.804491540321,6596.046090219435,False,8,0.9936708807945251,0,0.2638732985426583,0.8886911462191367
O,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.41437001542025975,0.9817383389826093,1.6500815013571541,0.9812654606646039,4.1265195816508635,13.225382364156104,0.4143658165500218,0.9817383389326094,1.650082903710914,0.98126546025031,4.126498675513935,13.225315353999061,181.19485617078362,0.9588973973366877,1.3951323056590064,0.9955333532444841,83.76405743232635,267.70862229044064,181.19302058415764,0.9588973973286542,1.395132893749299,0.9955333532385747,83.76363315607239,267.7072659801532,3.3030067501209417,0.9854143289772913,3.079373071958278,0.8590902157871722,12.716571990528545,88.12031879866666,False,8,0.9999246597290039,1,1.6125720530569132,0.9873284905401014,3.3531469063955424,0.7168560510588384,9.340484414622361,64.78297330771935,False,8,0.9999011158943176,1,0.13223052045862263,0.9894425232350507
O,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.6569053782636802,0.9824724165769095,1.6098864543409004,0.9822039526267177,5.167527007127554,16.860645623195225,0.6568987198914739,0.9824724165179166,1.609887910246201,0.9822039523975651,5.167500821768882,16.860560190824263,312.6994537795926,0.9593870319450599,1.3825595925938978,0.996007928440052,108.72210635565297,354.9362934162851,312.6962854526934,0.9593870319536726,1.3825603043205152,0.9960079283794927,108.72155556871554,354.9344950284265,7.379267298286253,0.9657472173716651,2.6464869595560696,0.950365048397275,19.791925309052793,88.14445757877465,False,8,0.9994931221008301,0,4.260117869653737,0.9633768160202391,2.898495205965651,0.9054261507141782,15.321051543368018,64.1908191069687,False,8,0.999464750289917,0,0.13758393962198437,0.98245800762944
O,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,2.06057633591547,0.9235349907518271,2.3434194502351615,0.9531496816131065,9.389192232745975,19.14379305974715,2.060555450767759,0.923534990778614,2.343420362234438,0.9531496816067311,9.389144651261628,19.143696058697657,479.71686384180146,0.9310892950273495,1.7532456565746035,0.9861022917066204,136.11927776026823,404.5327606736793,479.7120018790863,0.9310892950089246,1.7532461734052767,0.9861022916100364,136.11858797495324,404.5307109093658,2.670051979359262,0.9905444254244584,2.7106545726733753,0.8516833101354057,10.72157994293127,86.70584243311752,False,8,0.9998992085456848,0,1.8853493508694836,0.9864766357346059,2.552717322840568,0.8520057023962003,8.993843384478618,62.74774914090896,False,8,0.999858021736145,0,0.2638732985426583,0.8886911462191367
C,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.41437000769667887,0.9817383393412062,1.650081342456072,0.9812654582744973,4.126519535055324,13.225382349725695,0.4143658088231722,0.9817383393020839,1.6500826737622,0.981265457860788,4.1264986289006504,13.225315339567185,181.1948550989672,0.9588973971457657,1.3951319009228538,0.9955333535925306,83.76405727281656,267.7086218721877,181.1930195123774,0.9588973971375705,1.3951325063301487,0.9955333535862546,83.76363299659569,267.7072655619112,3.303006521456471,0.9854143295740662,3.0793726519953766,0.8590903077535208,12.716571138808039,88.12031828621193,False,8,0.9999246597290039,1,1.6125723351121966,0.9873284896390494,3.3531474623162065,0.7168560275132252,9.340485338459382,64.78297461426614,False,8,0.9999010562896729,1,0.13223052045862263,0.9894425232350507
C,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.6569054043338439,0.9824724171074057,1.6098861980387835,0.9822039545173449,5.167527105063952,16.860645659908865,0.6568987459615045,0.9824724170484156,1.6098877021832265,0.982203954288202,5.167500919705281,16.860560227537903,312.699463565684,0.9593870302700178,1.3825592784422174,0.9960079276749321,108.72210856705135,354.93629649478214,312.6962952386243,0.9593870302786232,1.3825599435926177,0.9960079276143942,108.72155778011359,354.9344981067812,7.379267198891162,0.965747218193137,2.6464867805417174,0.9503650262808832,19.791925071701478,88.14445764706701,False,8,0.9994931221008301,0,4.26011935112598,0.963376806081433,2.8984957668047664,0.9054260351074217,15.321054582432634,64.19081926712794,False,8,0.999464750289917,0,0.13758393962198437,0.98245800762944
C,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,2.0605763339968335,0.9235349913472353,2.34341945195449,0.9531496814301057,9.389192245763052,19.143793009194905,2.0605554488491324,0.9235349913740252,2.3434203548172494,0.9531496814237292,9.389144664278708,19.143696008145405,479.7168659158611,0.9310892952866152,1.7532457934078645,0.9861022910930146,136.11927830697232,404.53275956747956,479.71200395317305,0.9310892952681773,1.753246294892957,0.9861022909961967,136.11858852168365,404.5307098031704,2.6700518658634316,0.9905444249099001,2.7106536180761553,0.8516832805320876,10.721579958753258,86.70584387901603,False,8,0.99989914894104,0,1.8853491801664315,0.9864766341477703,2.552715723214081,0.85200564525056,8.993842824453367,62.747750557546155,False,8,0.999858021736145,0,0.2638732985426583,0.8886911462191367
