file_id,T,max_abs_err,mean_abs_err,corr,n_mismatch_1em8,n_mismatch_1em10,n_dead_roi
CMU_b_0050645,316,0.0,0.0,0.9999999999999999,0,0,0
Caltech_0051473,146,0.0,0.0,1.0,0,0,0
Caltech_0051492,146,0.0,0.0,1.0,0,0,0
KKI_0050786,152,0.0,0.0,1.0,0,0,0
KKI_0050802,152,0.0,0.0,1.0,0,0,0
KKI_0050825,152,0.0,0.0,1.0,0,0,0
Leuven_1_0050698,246,0.0,0.0,1.0,0,0,0
Leuven_2_0050725,246,0.0,0.0,1.0,0,0,0
Leuven_2_0050744,246,0.0,0.0,1.0,0,0,0
MaxMun_a_0051320,116,0.0,0.0,0.9999999999999999,0,0,0
MaxMun_b_0051327,116,0.0,0.0,1.0,0,0,0
MaxMun_c_0051347,116,0.0,0.0,1.0,0,0,0
NYU_0050954,176,0.0,0.0,1.0,0,0,0
NYU_0050972,176,0.0,0.0,1.0,0,0,0
NYU_0050990,176,0.0,0.0,1.0,0,0,0
NYU_0051008,176,0.0,0.0,1.0,0,0,0
NYU_0051026,176,0.0,0.0,0.9999999999999999,0,0,0
NYU_0051045,176,0.0,0.0,1.0,0,0,0
NYU_0051061,176,0.0,0.0,1.0,0,0,0
NYU_0051077,176,0.0,0.0,1.0,0,0,0
NYU_0051094,176,0.0,0.0,1.0,0,0,0
NYU_0051111,176,0.0,0.0,1.0,0,0,0
NYU_0051146,176,0.0,0.0,0.9999999999999999,0,0,0
Olin_0050106,206,0.0,0.0,1.0,0,0,0
Olin_0050124,206,0.0,0.0,1.0,0,0,0
Pitt_0050006,196,0.0,0.0,0.9999999999999998,0,0,0
Pitt_0050024,196,0.0,0.0,0.9999999999999999,0,0,0
Pitt_0050041,196,0.0,0.0,0.9999999999999999,0,0,0
Pitt_0050057,196,0.0,0.0,1.0,0,0,0
SBL_0051569,196,0.0,0.0,0.9999999999999999,0,0,0
SBL_0051585,196,0.0,0.0,1.0,0,0,0
SDSU_0050200,176,0.0,0.0,1.0,0,0,0
Stanford_0051160,176,0.0,0.0,1.0,0,0,0
Stanford_0051177,176,0.0,0.0,1.0,0,0,0
Stanford_0051193,236,0.0,0.0,0.9999999999999999,0,0,0
Trinity_0050243,146,0.0,0.0,1.0,0,0,0
Trinity_0050263,146,0.0,0.0,1.0,0,0,0
Trinity_0051139,146,0.0,0.0,1.0,0,0,0
UCLA_1_0051215,116,0.0,0.0,1.0,0,0,0
UCLA_1_0051234,116,0.0,0.0,0.9999999999999999,0,0,0
UCLA_1_0051257,116,0.0,0.0,1.0,0,0,0
UCLA_1_0051277,116,0.0,0.0,1.0,0,0,0
UCLA_2_0051304,116,0.0,0.0,1.0,0,0,0
UM_1_0050275,296,0.0,0.0,1.0,0,0,0
UM_1_0050294,296,0.0,0.0,1.0,0,0,0
UM_1_0050315,296,0.0,0.0,0.9999999999999999,0,0,0
UM_1_0050334,296,0.0,0.0,1.0,0,0,0
UM_1_0050350,296,0.0,0.0,1.0,0,0,0
UM_1_0050366,296,0.0,0.0,1.0,0,0,0
UM_2_0050385,296,0.0,0.0,1.0,0,0,0
UM_2_0050411,296,0.0,0.0,1.0,0,0,0
USM_0050433,236,0.0,0.0,1.0,0,0,0
USM_0050449,236,0.0,0.0,1.0,0,0,0
USM_0050487,236,0.0,0.0,1.0,0,0,0
USM_0050505,236,0.0,0.0,0.9999999999999999,0,0,0
USM_0050527,236,0.0,0.0,0.9999999999999998,0,0,0
Yale_0050562,196,0.0,0.0,1.0,0,0,0
Yale_0050578,196,0.0,0.0,1.0,0,0,0
Yale_0050617,196,0.0,0.0,0.9999999999999998,0,0,0
