file_id,T,max_abs_err,mean_abs_err,corr,n_mismatch_1em8,n_mismatch_1em10,n_dead_roi
CMU_a_0050668,236,0.0,0.0,0.9999999999999999,0,0,0
Caltech_0051470,146,0.0,0.0,1.0,0,0,0
Caltech_0051490,146,0.0,0.0,1.0,0,0,0
KKI_0050784,152,0.0,0.0,1.0,0,0,0
KKI_0050800,152,0.0,0.0,1.0,0,0,0
KKI_0050823,152,0.0,0.0,1.0,0,0,0
Leuven_1_0050696,246,0.0,0.0,1.0,0,0,0
Leuven_2_0050723,246,0.0,0.0,1.0,0,0,0
Leuven_2_0050742,246,0.0,0.0,1.0,0,0,0
MaxMun_a_0051318,116,0.0,0.0,1.0,0,0,0
MaxMun_b_0051325,116,0.0,0.0,1.0,0,0,0
MaxMun_c_0051345,116,0.0,0.0,1.0,0,0,0
MaxMun_d_0051361,196,0.0,0.0,0.9999999999999999,0,0,0
NYU_0050969,176,0.0,0.0,0.9999999999999999,0,0,0
NYU_0050988,176,0.0,0.0,1.0,0,0,0
NYU_0051006,176,0.0,0.0,1.0,0,0,0
NYU_0051024,176,0.0,0.0,0.9999999999999999,0,0,0
NYU_0051042,176,0.0,0.0,1.0,0,0,0
NYU_0051059,176,0.0,0.0,1.0,0,0,0
NYU_0051075,176,0.0,0.0,1.0,0,0,0
NYU_0051091,176,0.0,0.0,0.9999999999999999,0,0,0
NYU_0051109,176,0.0,0.0,1.0,0,0,0
NYU_0051130,176,0.0,0.0,1.0,0,0,0
Olin_0050104,206,0.0,0.0,1.0,0,0,0
Olin_0050121,206,0.0,0.0,1.0,0,0,0
Pitt_0050004,196,0.0,0.0,1.0,0,0,0
Pitt_0050022,196,0.0,0.0,1.0,0,0,0
Pitt_0050038,196,0.0,0.0,1.0,0,0,0
Pitt_0050055,196,0.0,0.0,1.0,0,0,0
SBL_0051567,196,0.0,0.0,1.0,0,0,0
SBL_0051583,196,0.0,0.0,1.0,0,0,0
SDSU_0050198,176,0.0,0.0,1.0,0,0,0
SDSU_0050215,176,0.0,0.0,1.0,0,0,0
Stanford_0051174,236,0.0,0.0,0.9999999999999999,0,0,0
Stanford_0051191,236,0.0,0.0,0.9999999999999998,0,0,0
Trinity_0050240,146,0.0,0.0,0.9999999999999998,0,0,0
Trinity_0050261,146,0.0,0.0,0.9999999999999998,0,0,0
Trinity_0051137,146,0.0,0.0,1.0,0,0,0
UCLA_1_0051212,116,0.0,0.0,0.9999999999999998,0,0,0
UCLA_1_0051230,116,0.0,0.0,1.0,0,0,0
UCLA_1_0051255,116,0.0,0.0,1.0,0,0,0
UCLA_1_0051275,116,0.0,0.0,1.0,0,0,0
UCLA_2_0051302,116,0.0,0.0,0.9999999999999999,0,0,0
UM_1_0050273,296,0.0,0.0,0.9999999999999999,0,0,0
UM_1_0050292,296,0.0,0.0,0.9999999999999999,0,0,0
UM_1_0050312,296,0.0,0.0,1.0,0,0,0
UM_1_0050332,296,0.0,0.0,1.0,0,0,0
UM_1_0050348,296,0.0,0.0,1.0,0,0,0
UM_1_0050364,296,0.0,0.0,1.0,0,0,0
UM_1_0050381,296,0.0,0.0,1.0,0,0,0
UM_2_0050408,296,0.0,0.0,1.0,0,0,0
UM_2_0050427,296,0.0,0.0,1.0,0,0,0
USM_0050447,236,0.0,0.0,0.9999999999999999,0,0,0
USM_0050485,236,0.0,0.0,1.0,0,0,0
USM_0050503,236,0.0,0.0,0.9999999999999998,0,0,0
USM_0050525,236,0.0,0.0,1.0,0,0,0
Yale_0050560,196,0.0,0.0,1.0,0,0,0
Yale_0050576,196,0.0,0.0,1.0,0,0,0
Yale_0050615,196,0.0,0.0,1.0,0,0,0
