message_relu,post_bn_relu,normalize_nodes,h_eff_rank,h_mean_cos,z_eff_rank,z_mean_cos,bn2_var,bn2_mean_cos,bn2_eff_rank,bn2_frac_var_sv1,bn2_mean_pair_dist,bn2_mean_norm
False,False,False,2.141002594416114,0.9883918318163156,2.1229429853815778,0.9907393456882261,99.09413479928897,0.9652386352181153,1.4774531057819509,0.9910605546380289,61.78074731440518,198.70960571912394
False,False,True,3.0432569816029753,0.9892874626645696,3.2916004131902428,0.9915079569997038,99.09413259083861,0.9652386356754792,1.4774533221339772,0.9910605541095956,61.780746691557304,198.70960499880755
False,True,False,1.8756396669883544,0.9958808792309083,1.8238595888614526,0.996579778703169,77.61327973511597,0.964340196018677,1.3606495226816708,0.9961745837472534,54.703628782622914,175.11801382494687
False,True,True,3.670950269531817,0.9964616642770244,3.766708002692897,0.9970721442597502,77.61328242653678,0.9643401959458398,1.3606500112847804,0.9961745839266601,54.70362968693833,175.11801519658732
True,False,False,1.8844953829347637,0.9958798974583803,1.841373895872237,0.9966254240661676,76.37783402576336,0.9642270941228118,1.42005878228336,0.9958281124969707,54.268627088180665,173.60283341357837
True,False,True,3.8739250991831335,0.9963906922811098,4.036998621624394,0.9970644418909559,76.37783319846692,0.9642270940279343,1.4200583889619445,0.9958281133361759,54.26862664443756,173.60283405056248
True,True,False,1.8756398859295191,0.9958808786630369,1.8238595189609887,0.9965797788257464,77.61328146572816,0.9643401960330445,1.3606499903948053,0.9961745833747515,54.70362944524623,175.11801513950633
True,True,True,3.6709487678559034,0.9964616662026191,3.766706333265985,0.9970721462239479,77.61328373154137,0.9643401962459511,1.3606493465498315,0.9961745838152849,54.703630223915425,175.1180154618693
