path,branch,n,Q1_var,Q1_mean_cos,Q1_eff_rank,Q1_frac_var_sv1,Q1_mean_pair_dist,Q1_mean_norm,wgin1_var,wgin1_mean_cos,wgin1_eff_rank,wgin1_frac_var_sv1,wgin1_mean_pair_dist,wgin1_mean_norm,bn1_var,bn1_mean_cos,bn1_eff_rank,bn1_frac_var_sv1,bn1_mean_pair_dist,bn1_mean_norm,wgin2_var,wgin2_mean_cos,wgin2_eff_rank,wgin2_frac_var_sv1,wgin2_mean_pair_dist,wgin2_mean_norm,bn2_var,bn2_mean_cos,bn2_eff_rank,bn2_frac_var_sv1,bn2_mean_pair_dist,bn2_mean_norm,h_var,h_mean_cos,h_eff_rank,h_frac_var_sv1,h_mean_pair_dist,h_mean_norm,h_nn_cos_max,h_near_dup,z_var,z_mean_cos,z_eff_rank,z_frac_var_sv1,z_mean_pair_dist,z_mean_norm,z_nn_cos_max,z_near_dup,rank1_recon_relerr,rank1_Q1_R2
P,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.36147544205080456,0.9842051071384867,1.6946682798675003,0.981592904817,3.8540296690613722,12.398842093358855,0.36147177758432936,0.9842051071738145,1.6946698776459324,0.9815929048156037,3.8540101335550645,12.398779267995263,99.09513635146786,0.9652386340962167,1.4774522157830943,0.991060555289188,61.78105961410674,198.71061277230862,99.09413223824544,0.9652386340834744,1.4774531435325602,0.9910605553279778,61.78074658963648,198.7096059268298,1779838.2720189986,0.9883918297089332,2.141002446611738,0.930085837776309,9993.402855643517,17842.786214280728,0.9999656081199646,3,201829.01611306946,0.9907393451016183,2.122942810134399,0.9422810574994936,10278.781964948419,18597.54917018883,0.9999728202819824,3,0.13223052045862263,0.9894425232350507
P,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.5566291872379556,0.9850883931307971,1.686187214912513,0.9814910663500773,4.755857840551803,15.58748794222678,0.5566235462376615,0.985088393097019,1.6861887018954722,0.9814910658932297,4.7558337437448515,15.587408961677324,163.65532140214313,0.9655613153891502,1.493144853037095,0.9912449378879851,78.39264229441525,257.8514597819036,163.65366311565825,0.9655613153476816,1.4931458014340704,0.9912449377719139,78.39224511782552,257.85015327998906,4218145.6861903705,0.97572286969679,2.392078062867615,0.9221491175431064,15345.989065736228,23160.405062472535,0.9996087551116943,0,511276.5290480336,0.9810154614891458,2.3406895501707132,0.9414120950396828,16209.796059074764,24642.787149054253,0.9996851682662964,0,0.13758393962198437,0.98245800762944
P,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,1.5544859103957176,0.5464173674148425,5.016085500579347,0.6499659133325346,8.141179486223937,7.712974457712839,1.554470156447891,0.5464173676067428,5.016085563085223,0.6499659132094948,8.141138234318548,7.712935377307172,65.7315747149672,0.7731217562432436,5.908188101724795,0.7698454351381607,49.14189724370549,75.10997805329953,65.73090857205798,0.7731217561616863,5.9081885534281895,0.7698454343239368,49.1416482475455,75.10959747583885,559778.5127224694,0.8028335868709082,3.9632547862618877,0.7861280304900993,5264.808539780758,6029.681188163051,0.9871185421943665,0,43676.903914875766,0.8506737635540735,4.36171696201725,0.7263677300724038,4653.568923406221,5867.960112612348,0.9882879257202148,0,0.2638732985426583,0.8886911462191367
O,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.36147543864384457,0.9842051068426105,1.6946682936280089,0.9815929062803768,3.8540296440188797,12.398842083704814,0.3614717741769874,0.9842051068780606,1.6946699086292625,0.9815929062798749,3.8540101085048484,12.398779258346515,77.61406760296435,0.9643401958026913,1.3606488157788308,0.996174583290733,54.70390636190989,175.11890280486477,77.61328116027957,0.9643401958077162,1.3606496654043314,0.9961745833376339,54.70362921062997,175.11801554123122,0.8677452228648012,0.996461666660678,3.6709501174792667,0.7659502292641128,6.945624751594436,88.37950176899437,0.9999575018882751,1,0.07990602958248014,0.9970721469645564,3.766706992771469,0.733996911397669,6.527223577461531,90.36320464158811,0.9999668598175049,1,0.13223052045862263,0.9894425232350507
O,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.5566291783833599,0.9850883935824413,1.6861867492490137,0.9814910655372333,4.755857791632284,15.587487831021896,0.5566235373831112,0.9850883935486655,1.6861883237589184,0.9814910650803813,4.755833694825336,15.587408850472446,134.4525238944654,0.9644747064248032,1.384760998744666,0.9960675351318793,71.13118317748399,233.4071611758657,134.4511618033741,0.9644747064030283,1.384761839769168,0.996067535164862,71.13082287998716,233.40597858774305,4.133325387297182,0.9810423634940525,3.4198838240837577,0.8342902740575194,15.625865833632036,88.38666813601236,0.9996563792228699,0,0.39802275715837676,0.9849169778965097,3.5314383376057847,0.8165239516794559,14.887933764841849,91.97659356189293,0.9997703433036804,0,0.13758393962198437,0.98245800762944
O,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,1.7152259111590789,0.9320315578438395,2.5251635917918716,0.9493487978161442,8.572723776054918,17.6786611188716,1.7152085322113582,0.9320315579478449,2.525164530509178,0.9493487979001822,8.572680343849362,17.67857154944601,205.07125763546725,0.9423143135700462,1.8224466295485788,0.9880612040515355,88.61687200101726,266.25312114925106,205.06918027423956,0.9423143135255589,1.8224474173243495,0.9880612041031139,88.61642311264309,266.251772145518,2.0283674324654815,0.9922288289524615,3.042195335465464,0.875257024555352,9.365349918315033,87.29566791517328,0.999911367893219,1,0.213782480426306,0.994307029021274,2.998854890160099,0.8903499486004517,9.179672941774438,90.99969561507581,0.9999393224716187,1,0.2638732985426583,0.8886911462191367
C,B,8,4.69402481605636,0.9713865749919394,1.3580152289206322,0.9898397391434699,4.2155184686092415,13.611114692111627,0.36147544533109227,0.9842051073633642,1.6946682738015362,0.9815929070635547,3.8540296840398147,12.398842080586773,0.3614717808646005,0.9842051073986933,1.6946697187473934,0.9815929070621701,3.8540101485335043,12.39877925522318,77.61406957222717,0.9643401951932524,1.3606485021513899,0.9961745837077702,54.70390724142595,175.11890229003023,77.61328312953246,0.9643401951982744,1.3606493838596552,0.9961745837546729,54.703630090146035,175.11801502639665,0.8677449630643728,0.9964616666232848,3.6709501265275963,0.7659504392571003,6.945623369410718,88.37950179620441,0.9999575614929199,1,0.0799060114276444,0.9970721466992973,3.766706968472413,0.7339971954770251,6.527222426785632,90.36320440077304,0.9999668598175049,1,0.13223052045862263,0.9894425232350507
C,C,8,6.808249110540643,0.9716187865533288,1.3814886016342496,0.9886650196202342,5.070191583668145,16.451448946198887,0.5566291812664212,0.9850883935182964,1.6861872720502955,0.9814910673853302,4.755857808824763,15.587487911704269,0.5566235402661235,0.9850883934845157,1.6861886779176176,0.981491066928482,4.755833712017681,15.58740893115491,134.4525302910412,0.9644747074801399,1.3847615277688585,0.9960675346564868,71.13118501035137,233.40716344498463,134.45116819882384,0.9644747074584141,1.3847623816081491,0.9960675346894062,71.13082471288645,233.4059808555394,4.133325914988643,0.9810423599740007,3.4198826289105977,0.8342904159279719,15.625866127059243,88.38666780473673,0.9996562600135803,0,0.39802286607764004,0.9849169723148117,3.531437955050143,0.816524094846103,14.887935323550208,91.97659230173232,0.9997703433036804,0,0.13758393962198437,0.98245800762944
C,D,8,27.741301514337653,0.06949423429337148,1.768600489697358,0.9189422359012993,10.03396211857444,7.5879138678293385,1.7152259113165709,0.93203155633545,2.5251637026951266,0.9493487979306455,8.572723769458213,17.67866113516468,1.7152085323688664,0.9320315564394394,2.525164693732532,0.9493487980146846,8.572680337252693,17.678571565739094,205.07124828685787,0.9423143129161387,1.8224469067087734,0.9880612025400459,88.61687000237376,266.2531198402667,205.06917092566636,0.9423143128716625,1.822447759818658,0.9880612025917819,88.61642111398524,266.2517708365435,2.0283669152855848,0.9922288302968825,3.042194998299665,0.875257026354172,9.365349055004158,87.29566724982345,0.999911367893219,1,0.2137823620331673,0.994307031670861,2.998852404922319,0.8903499521334689,9.179670671080645,90.9996944173043,0.9999391436576843,1,0.2638732985426583,0.8886911462191367
