source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow5,F_TRAINFOLD_BAND_Z,logreg,0.65287057631747,0.6066814948578475,0.6121593291404612,0.4879120879120879,0.7254509018036072,0.5454545454545454,0.6183844011142061,362,137,233,222,0.6543127983127983,0.02431070926779304,0.6066732156732157,0.024180306251124377,0.6121576191788372,0.48791208791208784,0.7254343434343433,0.5445906083723651,0.6199147573026961,"[0.621429, 0.657253, 0.652198, 0.68978, 0.650905]","[0.01, 0.01, 0.01, 0.01, 0.01]",1.7
M1,classical,F_TRAINFOLD_BAND_Z,logreg,0.6456649562861988,0.6113677905261072,0.6163522012578616,0.5032967032967033,0.7194388777555111,0.5558252427184466,0.6205962059620597,359,140,226,229,0.6503933843933843,0.009423162451155822,0.6113958263958263,0.01824937145132387,0.6163405896941305,0.5032967032967034,0.7194949494949495,0.5542779940477588,0.6271069505017179,"[0.641758, 0.662637, 0.646044, 0.643297, 0.658231]","[0.1, 0.01, 0.01, 0.1, 0.01]",0.6
M2,slow5,F_TRAINFOLD_BAND_Z,logreg,0.6440969851791496,0.603351758461979,0.6079664570230608,0.5032967032967033,0.7034068136272545,0.5504807692307693,0.6074270557029178,351,148,226,229,0.6453033633033632,0.025925070585757676,0.6033352203352204,0.017009409543851564,0.6079360705428493,0.5032967032967033,0.7033737373737374,0.5501866630277024,0.6078605099002838,"[0.64022, 0.676374, 0.661538, 0.640659, 0.607726]","[0.1, 0.1, 0.1, 0.1, 0.1]",0.6
M2,classical,F_TRAINFOLD_BAND_Z,logreg,0.6175295646237531,0.591103085291462,0.5974842767295597,0.45274725274725275,0.7294589178356713,0.5175879396984925,0.6041055718475073,364,135,249,206,0.6215642135642135,0.029691383821460495,0.59100999000999,0.04364473621341667,0.5974097547533755,0.45274725274725275,0.7292727272727272,0.5164286418267185,0.6091151495898675,"[0.612198, 0.639231, 0.642088, 0.640989, 0.573316]","[0.1, 0.1, 0.01, 0.1, 0.1]",0.6
OLD,slow5,F_TRAINFOLD_BAND_Z,logreg,0.6290206787200776,0.5994406395207998,0.6037735849056604,0.5054945054945055,0.6933867735470942,0.548926014319809,0.6005221932114883,346,153,225,230,0.6305794205794205,0.04873174539454331,0.5994846264846265,0.034845862667431664,0.6037365665472583,0.5054945054945056,0.6934747474747475,0.5469213749855009,0.6022393331793658,"[0.572198, 0.669011, 0.624725, 0.68956, 0.597403]","[0.1, 0.01, 0.1, 0.1, 0.01]",0.6
OLD,classical,F_TRAINFOLD_BAND_Z,logreg,0.6220264705234645,0.5924266114646877,0.5964360587002097,0.5054945054945055,0.6793587174348698,0.5443786982248521,0.5897435897435898,339,160,225,230,0.6229381729381729,0.03926425418536903,0.5924947274947275,0.03474211091858656,0.5963957012951226,0.5054945054945056,0.6794949494949495,0.540932181044383,0.5915771947350895,"[0.573187, 0.663626, 0.638242, 0.64967, 0.589966]","[1, 0.1, 0.1, 0.1, 0.01]",0.7
