source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow4,F_TRAINFOLD_BAND_Z,linsvm,0.6171639983263231,0.5695456847761456,0.5775681341719078,0.3956043956043956,0.7434869739478958,0.47182175622542594,0.5844155844155844,371,128,275,180,0.6174394494394495,0.017883962886455218,0.5695294705294706,0.04601359891573749,0.5774924221548636,0.39560439560439564,0.7434545454545454,0.4686494352896564,0.581410596362474,"[0.636593, 0.621758, 0.620549, 0.62044, 0.587857]","[0.001, 0.001, 0.001, 0.001, 0.001]",1.7
M1,all3,F_TRAINFOLD_BAND_Z,linsvm,0.6484617586821996,0.6001519522561607,0.6048218029350105,0.4989010989010989,0.7014028056112225,0.54632972322503,0.6037234042553191,350,149,228,227,0.6487299367299368,0.019135703342936926,0.6001576201576201,0.030195975465342965,0.6047891981262055,0.4989010989010988,0.7014141414141414,0.5456825384531967,0.6070535682486622,"[0.628242, 0.654725, 0.663516, 0.668462, 0.628705]","[0.001, 0.001, 0.001, 0.001, 0.001]",14.3
M2,slow4,F_TRAINFOLD_BAND_Z,linsvm,0.6035675747098592,0.5873218965403334,0.5943396226415094,0.4351648351648352,0.7394789579158316,0.5057471264367817,0.6036585365853658,369,130,257,198,0.6054421134421135,0.03844433279453997,0.5872490842490843,0.045064431756838406,0.594262882336732,0.4351648351648351,0.7393333333333334,0.5057614312744898,0.6066404145040982,"[0.591209, 0.619231, 0.630549, 0.640989, 0.545233]","[0.001, 0.01, 0.001, 0.01, 0.01]",0.6
M2,all3,F_TRAINFOLD_BAND_Z,linsvm,0.6307692307692307,0.6021581624788037,0.610062893081761,0.4307692307692308,0.7735470941883767,0.5130890052356021,0.6343042071197411,386,113,259,196,0.6311166611166612,0.027141069463809182,0.6021219891219891,0.0385049791553698,0.6100192890603472,0.43076923076923074,0.7734747474747474,0.5124486175049897,0.6356607013362242,"[0.614505, 0.646264, 0.65044, 0.653077, 0.591298]","[0.001, 0.001, 0.001, 0.001, 0.001]",20.5
OLD,slow4,F_TRAINFOLD_BAND_Z,linsvm,0.5964368297033628,0.5660882203968376,0.5754716981132075,0.3626373626373626,0.7695390781563126,0.4489795918367347,0.5892857142857143,384,115,290,165,0.5974889554889555,0.03562256991074723,0.5660560550560552,0.0444987916845546,0.5753926701570681,0.3626373626373627,0.7694747474747475,0.44650685282068014,0.5853537794152517,"[0.603187, 0.625385, 0.606703, 0.616484, 0.535687]","[0.001, 0.001, 0.01, 0.001, 0.001]",0.5
OLD,all3,F_TRAINFOLD_BAND_Z,linsvm,0.613173599947147,0.5875795547138233,0.5932914046121593,0.46373626373626375,0.7114228456913828,0.5209876543209877,0.5943661971830986,355,144,244,211,0.614934176934177,0.04992376451858981,0.5876055056055056,0.03694949499717912,0.5932763846789749,0.4637362637362637,0.7114747474747475,0.5203557284286662,0.5993536402053377,"[0.561868, 0.657692, 0.62033, 0.668791, 0.56599]","[0.01, 0.001, 0.001, 0.001, 0.001]",10.2
