source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow4,F_TRAINFOLD_BAND_Z,logreg,0.6260080600761964,0.5840890572353499,0.590146750524109,0.45274725274725275,0.7154308617234469,0.5130759651307597,0.5919540229885057,357,142,249,206,0.6253633033633033,0.014590309287157299,0.5841008991008991,0.028847044716404983,0.5901074676219344,0.45274725274725275,0.7154545454545455,0.5101699593744783,0.5910669077757685,"[0.643187, 0.633736, 0.619231, 0.625934, 0.604729]","[0.01, 0.01, 0.01, 0.01, 0.01]",2.0
M1,all3,F_TRAINFOLD_BAND_Z,logreg,0.6452597502697703,0.5999581580743906,0.6048218029350105,0.4945054945054945,0.7054108216432866,0.5441354292623942,0.6048387096774194,352,147,230,225,0.6485709845709846,0.016095638039586975,0.599939615939616,0.022747808311108873,0.6048057316065032,0.4945054945054945,0.7053737373737373,0.5374491174971701,0.6094049043988378,"[0.639011, 0.659011, 0.635824, 0.671868, 0.637141]","[0.01, 0.01, 0.001, 0.01, 0.01]",4.6
M2,slow4,F_TRAINFOLD_BAND_Z,logreg,0.5998810808430046,0.5855116827060715,0.5922431865828093,0.43956043956043955,0.7314629258517034,0.5069708491761724,0.5988023952095808,365,134,255,200,0.6044912864912865,0.038445869625596665,0.5854367854367855,0.040766699253304166,0.5921686414990356,0.4395604395604396,0.7313131313131314,0.5070831640888384,0.601039467828275,"[0.593846, 0.619231, 0.629341, 0.637692, 0.542347]","[0.01, 0.1, 0.01, 0.01, 0.1]",0.7
M2,all3,F_TRAINFOLD_BAND_Z,logreg,0.6301349952652558,0.5951111013235262,0.6016771488469602,0.45274725274725275,0.7374749498997996,0.5202020202020202,0.6112759643916914,368,131,249,206,0.6306078366078367,0.026239656395939632,0.595090798090798,0.03470309495950618,0.6016423257095618,0.45274725274725275,0.7374343434343433,0.5190965783127519,0.6094726182122322,"[0.619451, 0.650769, 0.642527, 0.650659, 0.589633]","[0.01, 0.01, 0.01, 0.01, 0.01]",5.6
OLD,slow4,F_TRAINFOLD_BAND_Z,logreg,0.6137770045585677,0.5784976546499593,0.5849056603773585,0.43956043956043955,0.717434869739479,0.5025125628140703,0.5865102639296188,358,141,255,200,0.6143782883782883,0.030742017346884455,0.5785478965478965,0.026128312581607957,0.5848718655276935,0.4395604395604396,0.7175353535353535,0.500079189726429,0.5850336959032612,"[0.61, 0.637802, 0.627582, 0.633736, 0.562771]","[0.01, 0.1, 0.1, 0.01, 0.01]",0.8
OLD,all3,F_TRAINFOLD_BAND_Z,logreg,0.6363672399744544,0.6023497544539629,0.6069182389937107,0.5032967032967033,0.7014028056112225,0.5498199279711885,0.6058201058201058,350,149,226,229,0.6354247974247975,0.03734365998598703,0.6023655233655234,0.03104633845973495,0.6068889501240011,0.5032967032967033,0.7014343434343433,0.5485281098597595,0.6071216860963811,"[0.607033, 0.672967, 0.632418, 0.673187, 0.59152]","[0.01, 0.01, 0.01, 0.01, 0.01]",5.4
