source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow4,D_SUBJ_BAND_Z,linsvm,0.6153405712523949,0.5788522099143342,0.5838574423480084,0.4703296703296703,0.687374749498998,0.5187878787878788,0.5783783783783784,343,156,241,214,0.6138175158175159,0.02673769284886492,0.5788315018315018,0.014362468738296021,0.583841278589143,0.4703296703296703,0.6873333333333334,0.5175143688007122,0.5781780961981557,"[0.631209, 0.626374, 0.612088, 0.631319, 0.568099]","[0.001, 0.001, 0.001, 0.001, 0.001]",1.7
M1,all3,D_SUBJ_BAND_Z,linsvm,0.6546543636723997,0.6162148472769715,0.6194968553459119,0.545054945054945,0.687374749498998,0.5774155995343423,0.6138613861386139,343,156,207,248,0.6548247308247308,0.02753754535733132,0.6162143412143413,0.01699776021758543,0.6194929732708735,0.5450549450549451,0.6873737373737374,0.576840701487923,0.6170482440360878,"[0.628901, 0.66978, 0.679121, 0.675165, 0.621157]","[0.001, 0.001, 0.001, 0.001, 0.001]",13.4
M2,slow4,D_SUBJ_BAND_Z,linsvm,0.6127816071703847,0.5862868594331521,0.5922431865828093,0.45714285714285713,0.7154308617234469,0.5167701863354037,0.5942857142857143,357,142,247,208,0.6123833943833944,0.030082725185186007,0.5862683982683983,0.020183751934515798,0.5922072196197299,0.45714285714285713,0.7153939393939395,0.5162361902814154,0.5941216351970798,"[0.601648, 0.634725, 0.621099, 0.639121, 0.565324]","[0.001, 0.001, 0.001, 0.001, 0.001]",0.5
M2,all3,D_SUBJ_BAND_Z,linsvm,0.6271091633817085,0.5928472329273933,0.5974842767295597,0.49230769230769234,0.6933867735470942,0.5384615384615384,0.5941644562334217,346,153,231,224,0.6269728049728049,0.033043201802433524,0.5928104118104118,0.03185445250452679,0.59744833287407,0.49230769230769234,0.6933131313131312,0.5387463022336061,0.5966226073453097,"[0.616593, 0.658352, 0.643516, 0.642088, 0.574315]","[0.001, 0.001, 0.001, 0.001, 0.001]",13.1
OLD,slow4,D_SUBJ_BAND_Z,linsvm,0.5915038868946685,0.577299654253562,0.5807127882599581,0.5032967032967033,0.6513026052104208,0.5337995337995338,0.5682382133995038,325,174,226,229,0.5925667665667665,0.021651821647600995,0.5773049173049173,0.02051610622160537,0.5806944061724992,0.5032967032967033,0.6513131313131313,0.5323943631289951,0.5684198604765249,"[0.579231, 0.625385, 0.60011, 0.589011, 0.569098]","[1000, 0.01, 0.01, 10, 0.01]",0.6
OLD,all3,D_SUBJ_BAND_Z,linsvm,0.6276685238609085,0.5989231209672092,0.6027253668763103,0.5164835164835165,0.6813627254509018,0.5535924617196702,0.5964467005076142,340,159,220,235,0.6268904428904429,0.03185292822029774,0.5989286269286269,0.021376635684748943,0.6027004684486085,0.5164835164835166,0.6813737373737374,0.5529028140059815,0.5980172373763302,"[0.602967, 0.663626, 0.627802, 0.651978, 0.588079]","[0.001, 0.001, 0.001, 0.001, 0.001]",8.9
