source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow4,A_RAW,logreg,0.6200929331189853,0.5915237067541677,0.5985324947589099,0.43956043956043955,0.7434869739478958,0.5108556832694764,0.6097560975609756,371,128,255,200,0.6221500721500721,0.011818496246547927,0.5914468864468864,0.012767728859909839,0.5985230090934142,0.4395604395604396,0.7433333333333333,0.5087381106575645,0.6113342907677222,"[0.634066, 0.627363, 0.622857, 0.623956, 0.602509]","[0.001, 0.001, 0.001, 0.001, 0.01]",2.0
M1,all3,A_RAW,logreg,0.6534651721024467,0.601638441718602,0.6058700209643606,0.5098901098901099,0.6933867735470942,0.5523809523809524,0.6025974025974026,346,153,223,232,0.6534749694749695,0.017652083526923233,0.6016319236319237,0.0319877533906614,0.6058418297051529,0.50989010989011,0.6933737373737373,0.5514752196322104,0.6062722697045795,"[0.635165, 0.661538, 0.653626, 0.678462, 0.638584]","[0.001, 0.001, 0.001, 0.001, 0.001]",13.6
M2,slow4,A_RAW,logreg,0.6139443722610056,0.58383139906186,0.5911949685534591,0.42417582417582417,0.7434869739478958,0.49742268041237114,0.6012461059190031,371,128,262,193,0.6141187701187701,0.03196664326674088,0.5838050838050837,0.04036683373203012,0.5911325434003858,0.42417582417582417,0.7434343434343434,0.4965664884224047,0.6006414249460736,"[0.599341, 0.632637, 0.631099, 0.642637, 0.56488]","[0.001, 0.001, 0.001, 0.001, 0.001]",2.1
M2,all3,A_RAW,logreg,0.6298707304719329,0.5927833689356736,0.5985324947589099,0.46813186813186813,0.717434869739479,0.5265760197775031,0.6016949152542372,358,141,242,213,0.6295164835164836,0.029874106898980478,0.5927629037629037,0.03604808771167927,0.5984954532929182,0.4681318681318681,0.7173939393939394,0.5256901092570891,0.6003993104830714,"[0.622527, 0.656923, 0.632967, 0.652747, 0.582418]","[0.001, 0.001, 0.001, 0.001, 0.001]",18.5
OLD,slow4,A_RAW,logreg,0.6134863132859125,0.5802418022858905,0.5849056603773585,0.47912087912087914,0.6813627254509018,0.5240384615384616,0.5782493368700266,340,159,237,218,0.6128169608169609,0.031308239109642734,0.5802473082473082,0.02816057110957151,0.5848608432074952,0.4791208791208791,0.6813737373737373,0.522063899599872,0.5781659475960954,"[0.608132, 0.645604, 0.620549, 0.627473, 0.562327]","[0.01, 0.01, 0.01, 0.01, 0.01]",0.9
OLD,all3,A_RAW,logreg,0.6251007509524544,0.5850580281442005,0.590146750524109,0.4747252747252747,0.6953907815631263,0.5249088699878494,0.5869565217391305,347,152,239,216,0.6307441447441446,0.04585871365066413,0.5851000111000111,0.02770258293279804,0.5901240011022321,0.4747252747252747,0.6954747474747476,0.5231588812744761,0.5905286561948326,"[0.578462, 0.677363, 0.630659, 0.675385, 0.591853]","[0.01, 0.001, 0.001, 0.001, 0.001]",12.8
