source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow5,F_TRAINFOLD_BAND_Z,linsvm,0.6442159043361447,0.5925895747539034,0.5985324947589099,0.46373626373626375,0.7214428857715431,0.5242236024844721,0.6028571428571429,360,139,244,211,0.6506568986568986,0.028156492538231253,0.5926055056055056,0.02757587117213824,0.598517497933315,0.4637362637362637,0.7214747474747475,0.5224105264351998,0.6122250719490083,"[0.610549, 0.652088, 0.653626, 0.68989, 0.647131]","[0.01, 0.001, 0.001, 0.001, 0.001]",1.7
M1,classical,F_TRAINFOLD_BAND_Z,linsvm,0.641049131229492,0.605001211213636,0.6111111111111112,0.4725274725274725,0.7374749498997996,0.5368289637952559,0.6213872832369942,368,131,240,215,0.6456743256743256,0.00882696106265095,0.6050314130314131,0.01916026297417965,0.6110884541195921,0.4725274725274725,0.7375353535353536,0.5335263789807888,0.6272689337204779,"[0.632637, 0.654725, 0.64967, 0.640989, 0.65035]","[0.01, 0.001, 0.001, 0.01, 0.001]",0.5
M2,slow5,F_TRAINFOLD_BAND_Z,linsvm,0.6454931841705389,0.600184985355326,0.6058700209643606,0.47692307692307695,0.7234468937875751,0.5358024691358024,0.6112676056338028,361,138,238,217,0.6464171384171384,0.027759095048770322,0.6001585081585082,0.015841360490893734,0.605841829705153,0.476923076923077,0.7233939393939395,0.5356934563150733,0.6118691581226792,"[0.64044, 0.676923, 0.664615, 0.645934, 0.604174]","[0.01, 0.01, 0.01, 0.01, 0.01]",0.5
M2,classical,F_TRAINFOLD_BAND_Z,linsvm,0.6190667048382479,0.5946266158691008,0.6016771488469602,0.44175824175824174,0.7474949899799599,0.5140664961636828,0.6146788990825688,373,126,254,201,0.6226651126651126,0.029891202661445387,0.5945558885558885,0.04498983024315346,0.6016037475888674,0.4417582417582418,0.7473535353535354,0.5128131678660308,0.6173714725967211,"[0.612857, 0.64, 0.641319, 0.644835, 0.574315]","[0.01, 0.01, 0.001, 0.01, 0.01]",0.6
OLD,slow5,F_TRAINFOLD_BAND_Z,linsvm,0.6215640071351494,0.5886784558127244,0.5943396226415094,0.46593406593406594,0.7114228456913828,0.5228113440197287,0.5955056179775281,355,144,243,212,0.6229084249084249,0.052308433624609164,0.5887246087246087,0.04685897143789277,0.5942904381372278,0.4659340659340659,0.7115151515151515,0.5195559473255393,0.5950175358225529,"[0.56022, 0.659121, 0.62033, 0.688791, 0.586081]","[0.01, 0.001, 0.01, 0.01, 0.001]",0.6
OLD,classical,F_TRAINFOLD_BAND_Z,linsvm,0.6104869078816975,0.5759430949811711,0.5807127882599581,0.4725274725274725,0.6793587174348698,0.5180722891566265,0.5733333333333334,339,160,240,215,0.6099555999555999,0.03645526539208327,0.576031413031413,0.04332416352264468,0.5806503168917058,0.4725274725274725,0.6795353535353535,0.5105434305563782,0.5706288448393713,"[0.572527, 0.652308, 0.621978, 0.631758, 0.571207]","[10, 0.01, 0.01, 1, 0.001]",0.6
