source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow5,D_SUBJ_BAND_Z,logreg,0.6545486577550707,0.6029311369992734,0.6069182389937107,0.5164835164835165,0.6893787575150301,0.5562130177514792,0.6025641025641025,344,155,220,235,0.6566395826395827,0.03151317064317212,0.602918525918526,0.03467958414512661,0.6069054836042986,0.5164835164835165,0.6893535353535354,0.5562267519061623,0.6075227951872689,"[0.611099, 0.682967, 0.665934, 0.684725, 0.638473]","[0.01, 0.01, 0.01, 0.01, 0.01]",1.7
M1,classical,D_SUBJ_BAND_Z,logreg,0.6526415468299236,0.6260410931753617,0.629979035639413,0.5406593406593406,0.7114228456913828,0.5822485207100592,0.6307692307692307,355,144,209,246,0.6521860361860361,0.014333344331562846,0.626046842046842,0.00525672748377209,0.6299807109396527,0.5406593406593407,0.7114343434343434,0.5811790354800156,0.6334724828166419,"[0.646044, 0.66978, 0.655604, 0.658022, 0.63148]","[0.01, 0.01, 0.01, 0.01, 0.01]",0.5
M2,slow5,D_SUBJ_BAND_Z,logreg,0.6342134819088727,0.6099451650553855,0.6142557651991615,0.5164835164835165,0.7034068136272545,0.5608591885441527,0.6135770234986945,351,148,220,235,0.6376674436674437,0.033953365553184005,0.6099387279387279,0.021701004966487032,0.6142463488564343,0.5164835164835164,0.7033939393939395,0.5609861840989192,0.6158347360939662,"[0.623736, 0.69, 0.651099, 0.620549, 0.602953]","[0.01, 0.01, 0.01, 0.1, 0.01]",0.5
M2,classical,D_SUBJ_BAND_Z,logreg,0.6199740139619899,0.5853487194168557,0.590146750524109,0.48131868131868133,0.6893787575150301,0.5283474065138721,0.5855614973262032,344,155,236,219,0.6216141636141636,0.024405965733404214,0.5853361083361083,0.031528571645398844,0.5900964453017361,0.4813186813186813,0.6893535353535354,0.5273768380149572,0.585511986952477,"[0.615495, 0.653077, 0.634396, 0.617802, 0.587302]","[0.01, 0.01, 0.01, 0.1, 0.01]",0.5
OLD,slow5,D_SUBJ_BAND_Z,logreg,0.6114955185095466,0.5908101918121957,0.5943396226415094,0.5142857142857142,0.6673346693386774,0.5473684210526316,0.585,333,166,221,234,0.6176465756465757,0.04501693616080977,0.5908297258297258,0.022170519346635244,0.5943235050978232,0.5142857142857142,0.6673737373737374,0.5468656798533102,0.5857908426965639,"[0.551319, 0.669121, 0.617363, 0.646923, 0.603508]","[0.1, 0.01, 0.1, 0.1, 0.01]",0.6
OLD,classical,D_SUBJ_BAND_Z,logreg,0.6169657997313307,0.5928780638199476,0.5953878406708596,0.5384615384615384,0.6472945891783567,0.5593607305936074,0.5819477434679335,323,176,210,245,0.6207579087579087,0.03935731630244641,0.592927738927739,0.025177792645160194,0.595420225957564,0.5384615384615385,0.6473939393939394,0.5594816461140442,0.5833498864357546,"[0.559341, 0.667802, 0.620659, 0.635275, 0.620713]","[10, 0.1, 0.1, 0.1, 0.1]",0.6
