source,band,norm,clf,pooled_auc,pooled_bacc,pooled_acc,pooled_sens,pooled_spec,pooled_f1,pooled_prec,pooled_tn,pooled_fp,pooled_fn,pooled_tp,auc_mean,auc_sd,bacc_mean,bacc_sd,acc_mean,sens_mean,spec_mean,f1_mean,prec_mean,per_fold_auc,best_C,secs
M1,slow5,B_SUBJ_JOINT_MINMAX,logreg,0.6309410028848907,0.5956264176705058,0.59958071278826,0.5098901098901099,0.6813627254509018,0.5484633569739953,0.5933503836317136,340,159,223,232,0.6396312576312576,0.02916104514261754,0.5956016206016206,0.033477316379619364,0.5995921741526591,0.5098901098901099,0.6813131313131313,0.5475291421513645,0.5995112249210651,"[0.597143, 0.668571, 0.638681, 0.664945, 0.628816]","[1, 1, 0.1, 0.1, 1]",1.6
M1,classical,B_SUBJ_JOINT_MINMAX,logreg,0.6478407364178908,0.6210949371270013,0.6236897274633124,0.5648351648351648,0.6773547094188377,0.588774341351661,0.6148325358851675,338,161,198,257,0.6478326118326119,0.016499717931158432,0.621074148074148,0.014659166651307799,0.6236814549462661,0.5648351648351648,0.6773131313131314,0.5885914058480342,0.6168503650117436,"[0.634176, 0.673516, 0.654615, 0.635275, 0.641581]","[1, 1, 1, 1, 1]",0.5
M2,slow5,B_SUBJ_JOINT_MINMAX,logreg,0.6304741350833535,0.6083926093946135,0.6111111111111112,0.5494505494505495,0.6673346693386774,0.574052812858783,0.6009615384615384,333,166,205,250,0.6321904761904762,0.033237327023798724,0.6083616383616384,0.02977819368465688,0.6110884541195922,0.5494505494505495,0.6672727272727272,0.5742781792442593,0.6047931851785806,"[0.627692, 0.674396, 0.654615, 0.614505, 0.589744]","[1, 1, 1, 1, 1]",0.4
M2,classical,B_SUBJ_JOINT_MINMAX,logreg,0.609720539981061,0.5873527274328878,0.5922431865828093,0.48131868131868133,0.6933867735470942,0.5296251511487303,0.5887096774193549,346,153,236,219,0.6126031746031746,0.028398281483644296,0.5872654012654012,0.0374670416613673,0.5921741526591348,0.4813186813186813,0.6932121212121213,0.5294688162621812,0.5918773546854574,"[0.610549, 0.638681, 0.628462, 0.62, 0.565324]","[1, 1, 0.1, 1, 1]",0.5
OLD,slow5,B_SUBJ_JOINT_MINMAX,logreg,0.6243035521592635,0.5959809729348807,0.5985324947589099,0.5406593406593406,0.6513026052104208,0.5622857142857143,0.5857142857142857,325,174,209,246,0.6224007104007103,0.03879122242045865,0.595955932955933,0.020380953250275512,0.598517497933315,0.5406593406593407,0.6512525252525253,0.5618521307263118,0.5858434303406799,"[0.561758, 0.665934, 0.614505, 0.640879, 0.628927]","[1, 1, 1, 1, 1]",0.5
OLD,classical,B_SUBJ_JOINT_MINMAX,logreg,0.603175581933097,0.5899050848950649,0.5932914046121593,0.5164835164835165,0.6633266533066132,0.5477855477855478,0.5831265508684863,331,168,220,235,0.6085017205017204,0.03494297744263925,0.5899488289488289,0.02836241064978543,0.5932984293193717,0.5164835164835165,0.6634141414141415,0.5479384142032839,0.5874752419610184,"[0.568132, 0.662857, 0.593736, 0.615275, 0.602509]","[1000, 1, 1, 1000, 1]",0.6
