featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1C,logreg,4275,cv,0.7530137197471867,0.751010323010323,0.020996708737438672,0.6930101962166091,0.6949685534591195,0.6505494505494506,0.7354709418837675,0.6704416761041903,0.6915887850467289,"[0.74593, 0.78747, 0.73429, 0.74044, 0.74692]","[0.001, 0.001, 0.001, 0.001, 0.001]",8.6
