featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1B,logreg,4275,cv,0.7523046092184369,0.7501227661227661,0.02399430918709475,0.6886145918210047,0.6907756813417191,0.6417582417582418,0.7354709418837675,0.664391353811149,0.6886792452830188,"[0.74308, 0.78978, 0.72945, 0.73462, 0.75369]","[0.001, 0.001, 0.001, 0.001, 0.001]",6.7
