featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
CTRL_FCfull,linsvm,8010,cv,0.7537492567552688,0.7528629148629149,0.017451688092999764,0.6919421260102623,0.6918238993710691,0.6945054945054945,0.6893787575150301,0.6825053995680346,0.6709129511677282,"[0.75319, 0.77549, 0.72703, 0.75846, 0.75014]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",142.0
