featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
M1D_only,linsvm,270,cv,0.6486026999053051,0.6476499056499057,0.01965580654546631,0.6020568609746966,0.6037735849056604,0.5648351648351648,0.6392785571142284,0.5762331838565022,0.5881006864988558,"[0.6367, 0.66802, 0.63692, 0.66945, 0.62715]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",6.4
