featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
M1C_only,linsvm,270,cv,0.6249730229690149,0.6339189699189699,0.017095516549654525,0.5964654583893061,0.5985324947589099,0.5516483516483517,0.6412825651302605,0.5672316384180791,0.5837209302325581,"[0.62066, 0.64989, 0.62538, 0.65484, 0.61883]","[0.001, 0.0001, 0.0001, 0.0001, 0.001]",6.0
