featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC_only,logreg,4005,cv,0.7561276398951751,0.7546193806193807,0.023795876245762917,0.692105089299478,0.6939203354297694,0.6527472527472528,0.7314629258517034,0.6704288939051919,0.6890951276102089,"[0.74835, 0.7856, 0.71978, 0.75912, 0.76024]","[0.001, 0.001, 0.001, 0.001, 0.001]",6.5
