featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
M1B_only,linsvm,270,cv,0.6286198771168711,0.6336099456099455,0.021289648645752585,0.5884494263251778,0.590146750524109,0.5516483516483517,0.625250501002004,0.5621500559910414,0.5730593607305936,"[0.61396, 0.66516, 0.61604, 0.64374, 0.62915]","[0.001, 0.0001, 0.0001, 0.001, 0.001]",7.2
