featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1B,linsvm,4275,cv,0.7521812856482195,0.7496152736152737,0.023778498063353488,0.6837653328635293,0.6844863731656184,0.6681318681318681,0.6993987975951904,0.6688668866886689,0.6696035242290749,"[0.74187, 0.78923, 0.72967, 0.73462, 0.75269]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",76.2
